pair_id,state_i,state_j,coarse_i,coarse_j,same_coarse,d0_mean,d0_max,d1_mean,d1_max,closure_drift,n_common_actions,pair_type
block_nec_r4__cross_clear_r7,block_nec_r4,cross_clear_r7,block_or_occupancy,cross,0,0.08895,0.2694,0.102583,0.461691,0.013633,8,cross
block_nec_r4__cross_clear_r8,block_nec_r4,cross_clear_r8,block_or_occupancy,cross,0,0.220463,0.4293,0.156618,0.54442,-0.063845,8,cross
block_nec_r4__cross_clear_r9,block_nec_r4,cross_clear_r9,block_or_occupancy,cross,0,0.337213,1.0,0.423245,0.558444,0.086032,8,cross
block_nec_r4__cross_stall_occ_r1,block_nec_r4,cross_stall_occ_r1,block_or_occupancy,cross,0,0.8397,1.0,0.653283,0.842285,-0.186417,8,cross
block_nec_r4__cross_stall_occ_r10,block_nec_r4,cross_stall_occ_r10,block_or_occupancy,cross,0,0.808013,1.0,0.655312,0.865174,-0.152701,8,cross
block_nec_r4__cross_stall_occ_r11,block_nec_r4,cross_stall_occ_r11,block_or_occupancy,cross,0,0.8782,1.0,0.629585,0.879553,-0.248615,8,cross
block_nec_r4__cross_stall_occ_r12,block_nec_r4,cross_stall_occ_r12,block_or_occupancy,cross,0,0.850263,1.0,0.649411,0.86866,-0.200852,8,cross
block_nec_r4__cross_stall_occ_r2,block_nec_r4,cross_stall_occ_r2,block_or_occupancy,cross,0,0.808188,1.0,0.645426,0.827528,-0.162762,8,cross
block_nec_r4__cross_stall_occ_r3,block_nec_r4,cross_stall_occ_r3,block_or_occupancy,cross,0,0.830337,1.0,0.64622,0.882699,-0.184117,8,cross
block_nec_r4__cross_stall_occ_r4,block_nec_r4,cross_stall_occ_r4,block_or_occupancy,cross,0,0.788013,1.0,0.649611,0.849799,-0.138402,8,cross
block_nec_r4__cross_stall_occ_r5,block_nec_r4,cross_stall_occ_r5,block_or_occupancy,cross,0,0.850113,1.0,0.618611,0.859026,-0.231502,8,cross
block_nec_r4__cross_stall_occ_r6,block_nec_r4,cross_stall_occ_r6,block_or_occupancy,cross,0,0.850038,1.0,0.647878,0.86866,-0.20216,8,cross
block_nec_r4__cross_stall_occ_r7,block_nec_r4,cross_stall_occ_r7,block_or_occupancy,cross,0,0.8479,1.0,0.656447,0.848419,-0.191453,8,cross
block_nec_r4__cross_stall_occ_r8,block_nec_r4,cross_stall_occ_r8,block_or_occupancy,cross,0,0.81605,1.0,0.647812,0.830152,-0.168238,8,cross
block_nec_r4__cross_stall_occ_r9,block_nec_r4,cross_stall_occ_r9,block_or_occupancy,cross,0,0.837725,1.0,0.655056,0.888314,-0.182669,8,cross
block_nec_r4__cross_stall_r1,block_nec_r4,cross_stall_r1,block_or_occupancy,cross,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__cross_stall_r10,block_nec_r4,cross_stall_r10,block_or_occupancy,cross,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__cross_stall_r11,block_nec_r4,cross_stall_r11,block_or_occupancy,cross,0,0.001137,0.0091,0.020778,0.130029,0.019641,8,cross
block_nec_r4__cross_stall_r12,block_nec_r4,cross_stall_r12,block_or_occupancy,cross,0,0.002125,0.017,0.059322,0.304477,0.057197,8,cross
block_nec_r4__cross_stall_r2,block_nec_r4,cross_stall_r2,block_or_occupancy,cross,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__cross_stall_r3,block_nec_r4,cross_stall_r3,block_or_occupancy,cross,0,0.0028,0.0224,0.059861,0.307197,0.057061,8,cross
block_nec_r4__cross_stall_r4,block_nec_r4,cross_stall_r4,block_or_occupancy,cross,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__cross_stall_r5,block_nec_r4,cross_stall_r5,block_or_occupancy,cross,0,0.032775,0.1997,0.020612,0.147419,-0.012163,8,cross
block_nec_r4__cross_stall_r6,block_nec_r4,cross_stall_r6,block_or_occupancy,cross,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__cross_stall_r7,block_nec_r4,cross_stall_r7,block_or_occupancy,cross,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__cross_stall_r8,block_nec_r4,cross_stall_r8,block_or_occupancy,cross,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__cross_stall_r9,block_nec_r4,cross_stall_r9,block_or_occupancy,cross,0,0.002125,0.017,0.05852,0.299557,0.056395,8,cross
block_nec_r4__lead_cont_r1,block_nec_r4,lead_cont_r1,block_or_occupancy,lead,0,0.810712,1.0,0.646105,0.827217,-0.164607,8,cross
block_nec_r4__lead_cont_r10,block_nec_r4,lead_cont_r10,block_or_occupancy,lead,0,0.752225,1.0,0.628302,0.816067,-0.123923,8,cross
block_nec_r4__lead_cont_r11,block_nec_r4,lead_cont_r11,block_or_occupancy,lead,0,0.768425,1.0,0.645053,0.834425,-0.123372,8,cross
block_nec_r4__lead_cont_r12,block_nec_r4,lead_cont_r12,block_or_occupancy,lead,0,0.737425,1.0,0.613673,0.781591,-0.123752,8,cross
block_nec_r4__lead_cont_r2,block_nec_r4,lead_cont_r2,block_or_occupancy,lead,0,0.737588,1.0,0.60683,0.761767,-0.130758,8,cross
block_nec_r4__lead_cont_r3,block_nec_r4,lead_cont_r3,block_or_occupancy,lead,0,0.763662,1.0,0.643623,0.830739,-0.120039,8,cross
block_nec_r4__lead_cont_r4,block_nec_r4,lead_cont_r4,block_or_occupancy,lead,0,0.718875,1.0,0.613064,0.796308,-0.105811,8,cross
block_nec_r4__lead_cont_r5,block_nec_r4,lead_cont_r5,block_or_occupancy,lead,0,0.784362,1.0,0.638528,0.817939,-0.145834,8,cross
block_nec_r4__lead_cont_r6,block_nec_r4,lead_cont_r6,block_or_occupancy,lead,0,0.718862,1.0,0.606382,0.76708,-0.11248,8,cross
block_nec_r4__lead_cont_r7,block_nec_r4,lead_cont_r7,block_or_occupancy,lead,0,0.737425,1.0,0.613673,0.781591,-0.123752,8,cross
block_nec_r4__lead_cont_r8,block_nec_r4,lead_cont_r8,block_or_occupancy,lead,0,0.752225,1.0,0.628302,0.816067,-0.123923,8,cross
block_nec_r4__lead_cont_r9,block_nec_r4,lead_cont_r9,block_or_occupancy,lead,0,0.748275,1.0,0.627881,0.816003,-0.120394,8,cross
block_nec_r4__lead_nec_r1,block_nec_r4,lead_nec_r1,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_nec_r10,block_nec_r4,lead_nec_r10,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_nec_r11,block_nec_r4,lead_nec_r11,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_nec_r12,block_nec_r4,lead_nec_r12,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_nec_r2,block_nec_r4,lead_nec_r2,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_nec_r3,block_nec_r4,lead_nec_r3,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_nec_r4,block_nec_r4,lead_nec_r4,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_nec_r5,block_nec_r4,lead_nec_r5,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_nec_r6,block_nec_r4,lead_nec_r6,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_nec_r7,block_nec_r4,lead_nec_r7,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_nec_r8,block_nec_r4,lead_nec_r8,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_nec_r9,block_nec_r4,lead_nec_r9,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_opt_r1,block_nec_r4,lead_opt_r1,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_opt_r10,block_nec_r4,lead_opt_r10,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_opt_r11,block_nec_r4,lead_opt_r11,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_opt_r12,block_nec_r4,lead_opt_r12,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_opt_r2,block_nec_r4,lead_opt_r2,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_opt_r3,block_nec_r4,lead_opt_r3,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_opt_r4,block_nec_r4,lead_opt_r4,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_opt_r5,block_nec_r4,lead_opt_r5,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_opt_r6,block_nec_r4,lead_opt_r6,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__lead_opt_r7,block_nec_r4,lead_opt_r7,block_or_occupancy,lead,0,0.002125,0.017,0.059037,0.303422,0.056912,8,cross
block_nec_r4__lead_opt_r8,block_nec_r4,lead_opt_r8,block_or_occupancy,lead,0,0.002125,0.017,0.041293,0.167297,0.039168,8,cross
block_nec_r4__lead_opt_r9,block_nec_r4,lead_opt_r9,block_or_occupancy,lead,0,0.002125,0.017,0.075486,0.432197,0.073361,8,cross
block_nec_r4__temp_opt_r1,block_nec_r4,temp_opt_r1,block_or_occupancy,block_or_occupancy,1,0.002125,0.017,0.075486,0.432197,0.073361,8,same
block_nec_r4__temp_opt_r10,block_nec_r4,temp_opt_r10,block_or_occupancy,block_or_occupancy,1,0.002125,0.017,0.075486,0.432197,0.073361,8,same
block_nec_r4__temp_opt_r11,block_nec_r4,temp_opt_r11,block_or_occupancy,block_or_occupancy,1,0.002125,0.017,0.075486,0.432197,0.073361,8,same
block_nec_r4__temp_opt_r12,block_nec_r4,temp_opt_r12,block_or_occupancy,block_or_occupancy,1,0.001137,0.0091,0.020778,0.130029,0.019641,8,same
block_nec_r4__temp_opt_r2,block_nec_r4,temp_opt_r2,block_or_occupancy,block_or_occupancy,1,0.002125,0.017,0.075486,0.432197,0.073361,8,same
block_nec_r4__temp_opt_r3,block_nec_r4,temp_opt_r3,block_or_occupancy,block_or_occupancy,1,0.002125,0.017,0.075486,0.432197,0.073361,8,same
block_nec_r4__temp_opt_r4,block_nec_r4,temp_opt_r4,block_or_occupancy,block_or_occupancy,1,0.002125,0.017,0.059861,0.307197,0.057736,8,same
block_nec_r4__temp_opt_r5,block_nec_r4,temp_opt_r5,block_or_occupancy,block_or_occupancy,1,0.002125,0.017,0.075486,0.432197,0.073361,8,same
block_nec_r4__temp_opt_r6,block_nec_r4,temp_opt_r6,block_or_occupancy,block_or_occupancy,1,0.002125,0.017,0.075486,0.432197,0.073361,8,same
block_nec_r4__temp_opt_r7,block_nec_r4,temp_opt_r7,block_or_occupancy,block_or_occupancy,1,0.0232,0.1353,0.069602,0.385122,0.046402,8,same
block_nec_r4__temp_opt_r8,block_nec_r4,temp_opt_r8,block_or_occupancy,block_or_occupancy,1,0.002125,0.017,0.020694,0.153149,0.018569,8,same
block_nec_r4__temp_opt_r9,block_nec_r4,temp_opt_r9,block_or_occupancy,block_or_occupancy,1,0.002125,0.017,0.075486,0.432197,0.073361,8,same
block_nec_r5__block_nec_r6,block_nec_r5,block_nec_r6,block_or_occupancy,block_or_occupancy,1,0.152175,1.0,0.128933,0.423246,-0.023242,8,same
block_nec_r5__block_nec_r7,block_nec_r5,block_nec_r7,block_or_occupancy,block_or_occupancy,1,0.153762,1.0,0.194045,0.75,0.040283,8,same
block_nec_r5__block_nec_r8,block_nec_r5,block_nec_r8,block_or_occupancy,block_or_occupancy,1,0.017638,0.1179,0.019569,0.132028,0.001931,8,same
block_nec_r5__block_nec_r9,block_nec_r5,block_nec_r9,block_or_occupancy,block_or_occupancy,1,0.148338,1.0,0.045633,0.154594,-0.102705,8,same
block_nec_r5__cross_clear_r1,block_nec_r5,cross_clear_r1,block_or_occupancy,cross,0,0.166137,1.0,0.248064,1.0,0.081927,8,cross
block_nec_r5__cross_clear_r10,block_nec_r5,cross_clear_r10,block_or_occupancy,cross,0,0.43325,1.0,0.230387,0.5,-0.202863,8,cross
block_nec_r5__cross_clear_r11,block_nec_r5,cross_clear_r11,block_or_occupancy,cross,0,0.273938,1.0,0.276707,0.75,0.002769,8,cross
block_nec_r5__cross_clear_r12,block_nec_r5,cross_clear_r12,block_or_occupancy,cross,0,0.467788,1.0,0.296061,0.75,-0.171727,8,cross
block_nec_r5__cross_clear_r2,block_nec_r5,cross_clear_r2,block_or_occupancy,cross,0,0.227675,1.0,0.258205,1.0,0.03053,8,cross
block_nec_r5__cross_clear_r3,block_nec_r5,cross_clear_r3,block_or_occupancy,cross,0,0.169562,1.0,0.245272,1.0,0.07571,8,cross
block_nec_r5__cross_clear_r4,block_nec_r5,cross_clear_r4,block_or_occupancy,cross,0,0.206825,1.0,0.256109,1.0,0.049284,8,cross
block_nec_r5__cross_clear_r5,block_nec_r5,cross_clear_r5,block_or_occupancy,cross,0,0.353925,1.0,0.226076,0.625,-0.127849,8,cross
block_nec_r5__cross_clear_r6,block_nec_r5,cross_clear_r6,block_or_occupancy,cross,0,0.422788,1.0,0.238599,0.5,-0.184189,8,cross
block_nec_r5__cross_clear_r7,block_nec_r5,cross_clear_r7,block_or_occupancy,cross,0,0.234788,1.0,0.261656,1.0,0.026868,8,cross
block_nec_r5__cross_clear_r8,block_nec_r5,cross_clear_r8,block_or_occupancy,cross,0,0.263038,1.0,0.289696,1.0,0.026658,8,cross
block_nec_r5__cross_clear_r9,block_nec_r5,cross_clear_r9,block_or_occupancy,cross,0,0.48885,1.0,0.51918,0.875,0.03033,8,cross
block_nec_r5__cross_stall_occ_r1,block_nec_r5,cross_stall_occ_r1,block_or_occupancy,cross,0,0.847213,1.0,0.602096,0.798932,-0.245117,8,cross
block_nec_r5__cross_stall_occ_r10,block_nec_r5,cross_stall_occ_r10,block_or_occupancy,cross,0,0.817925,1.0,0.590187,0.788424,-0.227738,8,cross
block_nec_r5__cross_stall_occ_r11,block_nec_r5,cross_stall_occ_r11,block_or_occupancy,cross,0,0.878725,1.0,0.557166,0.847096,-0.321559,8,cross
block_nec_r5__cross_stall_occ_r12,block_nec_r5,cross_stall_occ_r12,block_or_occupancy,cross,0,0.857038,1.0,0.581313,0.823038,-0.275725,8,cross
block_nec_r5__cross_stall_occ_r2,block_nec_r5,cross_stall_occ_r2,block_or_occupancy,cross,0,0.822512,1.0,0.599065,0.795071,-0.223447,8,cross
block_nec_r5__cross_stall_occ_r3,block_nec_r5,cross_stall_occ_r3,block_or_occupancy,cross,0,0.835325,1.0,0.577659,0.806454,-0.257666,8,cross
block_nec_r5__cross_stall_occ_r4,block_nec_r5,cross_stall_occ_r4,block_or_occupancy,cross,0,0.802312,1.0,0.587527,0.781227,-0.214785,8,cross
block_nec_r5__cross_stall_occ_r5,block_nec_r5,cross_stall_occ_r5,block_or_occupancy,cross,0,0.85695,1.0,0.550504,0.826569,-0.306446,8,cross
block_nec_r5__cross_stall_occ_r6,block_nec_r5,cross_stall_occ_r6,block_or_occupancy,cross,0,0.85695,1.0,0.579779,0.810771,-0.277171,8,cross
block_nec_r5__cross_stall_occ_r7,block_nec_r5,cross_stall_occ_r7,block_or_occupancy,cross,0,0.85365,1.0,0.604072,0.795293,-0.249578,8,cross
block_nec_r5__cross_stall_occ_r8,block_nec_r5,cross_stall_occ_r8,block_or_occupancy,cross,0,0.828675,1.0,0.600254,0.797695,-0.228421,8,cross
block_nec_r5__cross_stall_occ_r9,block_nec_r5,cross_stall_occ_r9,block_or_occupancy,cross,0,0.841075,1.0,0.585993,0.848427,-0.255082,8,cross
block_nec_r5__cross_stall_r1,block_nec_r5,cross_stall_r1,block_or_occupancy,cross,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__cross_stall_r10,block_nec_r5,cross_stall_r10,block_or_occupancy,cross,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__cross_stall_r11,block_nec_r5,cross_stall_r11,block_or_occupancy,cross,0,0.153762,1.0,0.162428,0.552817,0.008666,8,cross
block_nec_r5__cross_stall_r12,block_nec_r5,cross_stall_r12,block_or_occupancy,cross,0,0.153762,1.0,0.225295,0.875,0.071533,8,cross
block_nec_r5__cross_stall_r2,block_nec_r5,cross_stall_r2,block_or_occupancy,cross,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__cross_stall_r3,block_nec_r5,cross_stall_r3,block_or_occupancy,cross,0,0.153762,1.0,0.225295,0.875,0.071533,8,cross
block_nec_r5__cross_stall_r4,block_nec_r5,cross_stall_r4,block_or_occupancy,cross,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__cross_stall_r5,block_nec_r5,cross_stall_r5,block_or_occupancy,cross,0,0.14595,1.0,0.162795,0.552817,0.016845,8,cross
block_nec_r5__cross_stall_r6,block_nec_r5,cross_stall_r6,block_or_occupancy,cross,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__cross_stall_r7,block_nec_r5,cross_stall_r7,block_or_occupancy,cross,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__cross_stall_r8,block_nec_r5,cross_stall_r8,block_or_occupancy,cross,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__cross_stall_r9,block_nec_r5,cross_stall_r9,block_or_occupancy,cross,0,0.153762,1.0,0.225295,0.875,0.071533,8,cross
block_nec_r5__lead_cont_r1,block_nec_r5,lead_cont_r1,block_or_occupancy,lead,0,0.824462,1.0,0.599355,0.79476,-0.225107,8,cross
block_nec_r5__lead_cont_r10,block_nec_r5,lead_cont_r10,block_or_occupancy,lead,0,0.780337,1.0,0.59117,0.739401,-0.189167,8,cross
block_nec_r5__lead_cont_r11,block_nec_r5,lead_cont_r11,block_or_occupancy,lead,0,0.7871,1.0,0.58598,0.777085,-0.20112,8,cross
block_nec_r5__lead_cont_r12,block_nec_r5,lead_cont_r12,block_or_occupancy,lead,0,0.769888,1.0,0.562855,0.684123,-0.207033,8,cross
block_nec_r5__lead_cont_r2,block_nec_r5,lead_cont_r2,block_or_occupancy,lead,0,0.767138,1.0,0.571265,0.671998,-0.195873,8,cross
block_nec_r5__lead_cont_r3,block_nec_r5,lead_cont_r3,block_or_occupancy,lead,0,0.783438,1.0,0.585276,0.774619,-0.198162,8,cross
block_nec_r5__lead_cont_r4,block_nec_r5,lead_cont_r4,block_or_occupancy,lead,0,0.748512,1.0,0.561524,0.706594,-0.186988,8,cross
block_nec_r5__lead_cont_r5,block_nec_r5,lead_cont_r5,block_or_occupancy,lead,0,0.806175,1.0,0.580501,0.765973,-0.225674,8,cross
block_nec_r5__lead_cont_r6,block_nec_r5,lead_cont_r6,block_or_occupancy,lead,0,0.755525,1.0,0.558426,0.668921,-0.197099,8,cross
block_nec_r5__lead_cont_r7,block_nec_r5,lead_cont_r7,block_or_occupancy,lead,0,0.769888,1.0,0.562855,0.684123,-0.207033,8,cross
block_nec_r5__lead_cont_r8,block_nec_r5,lead_cont_r8,block_or_occupancy,lead,0,0.780337,1.0,0.59117,0.739401,-0.189167,8,cross
block_nec_r5__lead_cont_r9,block_nec_r5,lead_cont_r9,block_or_occupancy,lead,0,0.776388,1.0,0.590775,0.739659,-0.185613,8,cross
block_nec_r5__lead_nec_r1,block_nec_r5,lead_nec_r1,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_nec_r10,block_nec_r5,lead_nec_r10,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_nec_r11,block_nec_r5,lead_nec_r11,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_nec_r12,block_nec_r5,lead_nec_r12,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_nec_r2,block_nec_r5,lead_nec_r2,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_nec_r3,block_nec_r5,lead_nec_r3,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_nec_r4,block_nec_r5,lead_nec_r4,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_nec_r5,block_nec_r5,lead_nec_r5,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_nec_r6,block_nec_r5,lead_nec_r6,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_nec_r7,block_nec_r5,lead_nec_r7,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_nec_r8,block_nec_r5,lead_nec_r8,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_nec_r9,block_nec_r5,lead_nec_r9,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_opt_r1,block_nec_r5,lead_opt_r1,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_opt_r10,block_nec_r5,lead_opt_r10,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_opt_r11,block_nec_r5,lead_opt_r11,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_opt_r12,block_nec_r5,lead_opt_r12,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_opt_r2,block_nec_r5,lead_opt_r2,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_opt_r3,block_nec_r5,lead_opt_r3,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_opt_r4,block_nec_r5,lead_opt_r4,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_opt_r5,block_nec_r5,lead_opt_r5,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_opt_r6,block_nec_r5,lead_opt_r6,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__lead_opt_r7,block_nec_r5,lead_opt_r7,block_or_occupancy,lead,0,0.153762,1.0,0.225295,0.875,0.071533,8,cross
block_nec_r5__lead_opt_r8,block_nec_r5,lead_opt_r8,block_or_occupancy,lead,0,0.153762,1.0,0.20967,0.75,0.055908,8,cross
block_nec_r5__lead_opt_r9,block_nec_r5,lead_opt_r9,block_or_occupancy,lead,0,0.153762,1.0,0.24092,1.0,0.087158,8,cross
block_nec_r5__temp_opt_r1,block_nec_r5,temp_opt_r1,block_or_occupancy,block_or_occupancy,1,0.153762,1.0,0.24092,1.0,0.087158,8,same
block_nec_r5__temp_opt_r10,block_nec_r5,temp_opt_r10,block_or_occupancy,block_or_occupancy,1,0.153762,1.0,0.24092,1.0,0.087158,8,same
block_nec_r5__temp_opt_r11,block_nec_r5,temp_opt_r11,block_or_occupancy,block_or_occupancy,1,0.153762,1.0,0.24092,1.0,0.087158,8,same
block_nec_r5__temp_opt_r12,block_nec_r5,temp_opt_r12,block_or_occupancy,block_or_occupancy,1,0.153762,1.0,0.162428,0.552817,0.008666,8,same
block_nec_r5__temp_opt_r2,block_nec_r5,temp_opt_r2,block_or_occupancy,block_or_occupancy,1,0.153762,1.0,0.24092,1.0,0.087158,8,same
block_nec_r5__temp_opt_r3,block_nec_r5,temp_opt_r3,block_or_occupancy,block_or_occupancy,1,0.153762,1.0,0.24092,1.0,0.087158,8,same
block_nec_r5__temp_opt_r4,block_nec_r5,temp_opt_r4,block_or_occupancy,block_or_occupancy,1,0.153762,1.0,0.225295,0.875,0.071533,8,same
block_nec_r5__temp_opt_r5,block_nec_r5,temp_opt_r5,block_or_occupancy,block_or_occupancy,1,0.153762,1.0,0.24092,1.0,0.087158,8,same
block_nec_r5__temp_opt_r6,block_nec_r5,temp_opt_r6,block_or_occupancy,block_or_occupancy,1,0.153762,1.0,0.24092,1.0,0.087158,8,same
block_nec_r5__temp_opt_r7,block_nec_r5,temp_opt_r7,block_or_occupancy,block_or_occupancy,1,0.147475,1.0,0.11592,0.427817,-0.031555,8,same
block_nec_r5__temp_opt_r8,block_nec_r5,temp_opt_r8,block_or_occupancy,block_or_occupancy,1,0.153762,1.0,0.194045,0.75,0.040283,8,same
block_nec_r5__temp_opt_r9,block_nec_r5,temp_opt_r9,block_or_occupancy,block_or_occupancy,1,0.153762,1.0,0.24092,1.0,0.087158,8,same
block_nec_r6__block_nec_r7,block_nec_r6,block_nec_r7,block_or_occupancy,block_or_occupancy,1,0.011175,0.0767,0.074227,0.398333,0.063052,8,same
block_nec_r6__block_nec_r8,block_nec_r6,block_nec_r8,block_or_occupancy,block_or_occupancy,1,0.134537,1.0,0.134959,0.407,0.000422,8,same
block_nec_r6__block_nec_r9,block_nec_r6,block_nec_r9,block_or_occupancy,block_or_occupancy,1,0.005062,0.0307,0.083526,0.270461,0.078464,8,same
block_nec_r6__cross_clear_r1,block_nec_r6,cross_clear_r1,block_or_occupancy,cross,0,0.0721,0.2228,0.13074,0.655758,0.05864,8,cross
block_nec_r6__cross_clear_r10,block_nec_r6,cross_clear_r10,block_or_occupancy,cross,0,0.585425,1.0,0.356954,0.59001,-0.228471,8,cross
